object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at,type_zh,material_zh,description_zh,artist_zh,artist
5572,彩绘装饰的叶形盒子,Lobed box with painted decoration,1300-1400,25,Decorative Arts,Lacquer on wood with pigments,Lacquer on wood with pigments,"H. 3 in x Diam. 6 1/8 in, H. 7.6 cm x Diam. 15.6 cm",2,,https://searchcollection.asianart.org/objects/14639/lobed-box-with-painted-decoration?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=917,https://searchcollection.asianart.org/internal/media/dispatcher/66060/preview,,Gift of the Christensen Fund,BL77M19.a-.b,2026-06-03,1,,,装饰艺术,用颜料在木头上涂漆,用颜料在木头上涂漆,,
5573,带有景观设计的矩形托盘,Rectangular tray with landscape design,1368-1644,26,Decorative Arts,Lacquer with inlaid mother-of-pearl,Lacquer with inlaid mother-of-pearl,"H. 3/4 in x W. 13 5/8 in x D. 11 in, H. 1.9 cm x W. 34.5 cm x D. 7.9 cm",2,,https://searchcollection.asianart.org/objects/14690/rectangular-tray-with-landscape-design?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=918,https://searchcollection.asianart.org/internal/media/dispatcher/75360/preview,,Gift of the Christensen Fund,BL77M3,2026-06-03,1,,,装饰艺术,镶嵌珍珠母漆,镶嵌珍珠母漆,,
5574,方形托盘,Square tray,1127-1368,25,Decorative Arts,"Black lacquer painted with red, yellow, green, and gold","Black lacquer painted with red, yellow, green, and gold","H. 7/8 in x W. 7 3/4 in x D. 7 3/4 in, H. 2.2 cm x W. 19.7 cm x D. 19.7 cm",2,,https://searchcollection.asianart.org/objects/14696/square-tray?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=919,https://searchcollection.asianart.org/internal/media/dispatcher/66354/preview,,Gift of the Christensen Fund,BL77M41,2026-06-03,1,,,装饰艺术,涂有红、黄、绿、金的黑漆,涂有红、黄、绿、金的黑漆,,
5575,带叶子的六角形盘子,Foliated hexagonal dish,1300 - 1400,25,Decorative Arts,Carved marbled lacquer,Carved marbled lacquer,Overall: H. 1 1/8 in × W. 7 3/8 in × D. 7 3/16 in (2.9 cm × 18.7 cm × 18.3 cm) Mount: 7 in × 5 in × 3 in (17.8 cm × 12.7 cm × 7.6 cm),2,,https://searchcollection.asianart.org/objects/14705/foliated-hexagonal-dish?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=920,https://searchcollection.asianart.org/internal/media/dispatcher/65547/preview,,Gift of the Christensen Fund,BL77M29,2026-06-03,1,,,装饰艺术,雕刻大理石漆,雕刻大理石漆,,
5576,折扇,Folding fan,1800-1900,27,Decorative Arts,"Lacquer, pigments, and appliqué on paper","Lacquer, pigments, and appliqué on paper","H. 11 in. x W. 20 3/4 in., H. 28 cm x W. 53 cm",2,,https://searchcollection.asianart.org/objects/14711/folding-fan?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=921,https://searchcollection.asianart.org/internal/media/dispatcher/66246/preview,,Gift of Susan and Ian Wilson,2023.47,2026-06-03,1,,,装饰艺术,纸上的漆、颜料和贴花,纸上的漆、颜料和贴花,,
5577,渔夫、鹬和蛤蜊,"Fisherman, snipe and, clam",1900-1950,28,Decorative Arts,Ivory,Ivory,"H. 4 1/8 in x W. 3 1/2 in x D. 2 1/8 in, H. 10.5 cm x W. 8.9 cm x D. 5.4 cm",2,,https://searchcollection.asianart.org/objects/15043/fisherman-snipe-and-clam?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=923,https://searchcollection.asianart.org/internal/media/dispatcher/30636/preview,,Bequest of Drs. Ben and A. Jess Shenson,F2002.37.9,2026-06-03,1,,,装饰艺术,象牙,象牙,,
5578,带盖容器,Lidded container,1800-1900,27,Decorative Arts,Gold and gilded silver with niello,Gold and gilded silver with niello,"H. 4 1/2 in x Diam. 2 1/4 in, H. 11.4 cm x Diam. 5.7 cm",2,,https://searchcollection.asianart.org/objects/15097/lidded-container?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=925,https://searchcollection.asianart.org/internal/media/dispatcher/7960/preview,,Gift from Doris Duke Charitable Foundation's Southeast Asian Art Collection,2006.27.14.a-.b,2026-06-03,1,,,装饰艺术,金和镀金银镶嵌镍合金,金和镀金银镶嵌镍合金,,
5579,拉玛五世（朱拉隆功）字母组合茶壶,Teapot with the monogram of Rama V (Chulalongkorn),1888,27,Ceramics,Blue and white porcelain; handle: copper alloy,Blue and white porcelain; handle: copper alloy,"H. 8 1/2 in x W. 7 1/2 in x D. 5 1/2 in, H. 21.6 cm x W. 19.0 cm x D. 14.0 cm",2,,https://searchcollection.asianart.org/objects/15123/teapot-with-the-monogram-of-rama-v-chulalongkorn?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=927,https://searchcollection.asianart.org/internal/media/dispatcher/8439/preview,,Gift from Doris Duke Charitable Foundation's Southeast Asian Art Collection,2006.27.98.a-.b,2026-06-03,1,,,陶瓷,青花瓷；手柄：铜合金,青花瓷；手柄：铜合金,,
5580,印有拉玛五世（朱拉隆功）字母组合的盖瓶,Lidded bottle with monogram of Rama V (Chulalongkorn),1888,27,Ceramics,Blue and white porcelain,Blue and white porcelain,"H. 12 1/2 in x Diam. 5 1/2 in, H. 31.7 cm x Diam. 14.0 cm",2,,https://searchcollection.asianart.org/objects/15124/lidded-bottle-with-monogram-of-rama-v-chulalongkorn?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=928,https://searchcollection.asianart.org/internal/media/dispatcher/8442/preview,,Gift from Doris Duke Charitable Foundation's Southeast Asian Art Collection,2006.27.99.a-.b,2026-06-03,1,,,陶瓷,青花瓷,青花瓷,,
5581,印有拉玛五世（朱拉隆功）字母组合的盖瓶,Lidded bottle with monogram of Rama V (Chulalongkorn),1888,27,Ceramics,Blue and white porcelain,Blue and white porcelain,"H. 12 1/2 in x Diam. 5 1/2 in, H. 31.7 cm x Diam. 14.0 cm",2,,https://searchcollection.asianart.org/objects/15125/lidded-bottle-with-monogram-of-rama-v-chulalongkorn?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=929,https://searchcollection.asianart.org/internal/media/dispatcher/8444/preview,,Gift from Doris Duke Charitable Foundation's Southeast Asian Art Collection,2006.27.100.a-.b,2026-06-03,1,,,陶瓷,青花瓷,青花瓷,,
5582,槟榔套中的带盖容器,Lidded container from a betel set,1800-1900,27,Decorative Arts,Silver and gold with gemstones and enamel,Silver and gold with gemstones and enamel,"H. 3 in x Diam. 2 in, H. 7.6 cm x Diam. 5.1 cm",2,,https://searchcollection.asianart.org/objects/15128/lidded-container-from-a-betel-set?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=930,https://searchcollection.asianart.org/internal/media/dispatcher/47147/preview,,Gift from Doris Duke Charitable Foundation's Southeast Asian Art Collection,2006.27.13.2.a-.b,2026-06-03,1,,,装饰艺术,银和金镶嵌宝石和珐琅,银和金镶嵌宝石和珐琅,,
5583,槟榔套中的带盖容器,Lidded container from a betel set,1800-1900,27,Decorative Arts,Silver and gold with gemstones and enamel,Silver and gold with gemstones and enamel,"H. 3 in x Diam. 2 in, H. 7.6 cm x Diam. 5.1 cm",2,,https://searchcollection.asianart.org/objects/15129/lidded-container-from-a-betel-set?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=931,https://searchcollection.asianart.org/internal/media/dispatcher/47152/preview,,Gift from Doris Duke Charitable Foundation's Southeast Asian Art Collection,2006.27.13.3.a-.b,2026-06-03,1,,,装饰艺术,银和金镶嵌宝石和珐琅,银和金镶嵌宝石和珐琅,,
5584,槟榔套中的带盖容器,Lidded container from a betel set,1800-1900,27,Decorative Arts,Silver and gold with gemstones and enamel,Silver and gold with gemstones and enamel,"H. 3 in x Diam. 2 in, H. 7.6 cm x Diam. 5.1 cm",2,,https://searchcollection.asianart.org/objects/15243/lidded-container-from-a-betel-set?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=932,https://searchcollection.asianart.org/internal/media/dispatcher/47157/preview,,Gift from Doris Duke Charitable Foundation's Southeast Asian Art Collection,2006.27.13.1.a-.b,2026-06-03,1,,,装饰艺术,银和金镶嵌宝石和珐琅,银和金镶嵌宝石和珐琅,,
5585,中秋节,Mid-Autumn Festival,1969,28,Painting,Ink and colors on paper,Ink and colors on paper,"H. 74 in x W. 32 7/8 in, H. 188.0 cm x W. 83.5 cm (overall); H. 49 1/4 in x W. 30 in, H. 125.1 cm x W. 76.2 cm (image)",2,,https://searchcollection.asianart.org/objects/15478/midautumn-festival?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=935,https://searchcollection.asianart.org/internal/media/dispatcher/69477/preview,,Gift of the artist,2003.22,2026-06-03,1,,,绘画,纸上的墨水和颜色,纸上的墨水和颜色,刘国松,Liu Guosong
5586,古代Tibet国王,An ancient king of Tibet,1700-1800,27,Sculpture,Gilded copper,Gilded copper,"H. 6 in x W. 4 1/2 in x D. 2 7/8 in, H. 11.4 cm x W. 7.3 cm x D. 3.8 cm",2,,https://searchcollection.asianart.org/objects/16112/an-ancient-king-of-tibet?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=936,https://searchcollection.asianart.org/internal/media/dispatcher/4889/preview,,Bequest of Donald M. Allen,2005.63,2026-06-03,1,,,雕塑,镀金铜,镀金铜,,
5587,驴子,Donkeys,1984,28,Painting,Ink on paper,Ink on paper,"H. 26 1/2 in x W. 17 1/4 in, H. 67.3 cm x W. 43.8 cm (image); H. 69 in x W. 26 3/4 in, H. 172.7 cm x W. 67.9 cm (overall)",2,,https://searchcollection.asianart.org/objects/17095/donkeys?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=939,https://searchcollection.asianart.org/internal/media/dispatcher/6021/preview,,Gift of Shirley E. Lovely,2005.92,2026-06-03,1,,,绘画,水墨纸本,水墨纸本,黄胄,Huang Zhou
5588,Bon节日,Bon Festival,1770-1772,27,Prints And Drawings,Ink and colors on paper,Ink and colors on paper,"H. 10 1/4 in x W. 7 3/4 in, H. 26 cm x W. 19.7 cm (chūban)",2,,https://searchcollection.asianart.org/objects/17157/bon-festival?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=940,https://searchcollection.asianart.org/internal/media/dispatcher/6083/preview,,Gift of the Grabhorn Ukiyo-e Collection,2005.100.42,2026-06-03,1,,,印刷品和图纸,纸上的墨水和颜色,纸上的墨水和颜色,伊索达·科里？赛,Isoda Kory?sai
5589,悬挂花卉图案,Hanging with floral design,1800-1900,27,Textiles,Silk velvet with supplementary gold thread weft,Silk velvet with supplementary gold thread weft,"H. 135 1/4 in x W. 74 1/4 in, H. 343.5 cm x W. 188.6 cm",2,,https://searchcollection.asianart.org/objects/18186/hanging-with-floral-design?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=943,https://searchcollection.asianart.org/internal/media/dispatcher/7741/preview,,Gift of Shao Wen Yuan,2006.11,2026-06-03,1,,,纺织品,真丝天鹅绒配金线纬纱,真丝天鹅绒配金线纬纱,,
5590,八角星设计的菜肴,Dish with eight-pointed star design,1640-1670,27,Ceramics,Fritware with painted and incised underglaze decoration,Fritware with painted and incised underglaze decoration,"H. 4 in x Diam. 19 1/4 in, H. 10.2 cm x Diam. 48.9 cm",2,,https://searchcollection.asianart.org/objects/18411/dish-with-eightpointed-star-design?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=945,https://searchcollection.asianart.org/internal/media/dispatcher/8825/preview,,Gift of Cheney Cowles in honor of Phoebe McCoy,2007.32,2026-06-03,1,,,陶瓷,彩绘和切割釉下装饰的陶器,彩绘和切割釉下装饰的陶器,,
5591,明月下的苗族妇女-II,Miao (Hmong) Women in Bright Moon - II,2006,28,Prints And Drawings,"Woodblock print, oil-based inks on paper","Woodblock print, oil-based inks on paper","H. 43 in x W. 31 in, H. 109.2 cm x W. 78.7 cm",2,,https://searchcollection.asianart.org/objects/18550/miao-hmong-women-in-bright-moon--ii?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=946,https://searchcollection.asianart.org/internal/media/dispatcher/61356/preview,,Acquisition made possible by David and Linda Lei,2008.6,2026-06-03,1,,,印刷品和图纸,木版印刷，纸上的油基油墨,木版印刷，纸上的油基油墨,王建山,Wang Jianshan
5592,树冠的碎片,Fragment of a canopy,1800-1830,27,Textiles,Painted mordant and resist dyed cotton,Painted mordant and resist dyed cotton,Mounted: 58 1/4 × 25 7/8 × 1 1/2 in (148 cm × 65.7 cm × 3.8 cm),2,,https://searchcollection.asianart.org/objects/19106/fragment-of-a-canopy?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=947,https://searchcollection.asianart.org/internal/media/dispatcher/64152/preview,,Museum purchase with additional funding from Betty N. Alberts and Alexander Johnson,2011.2,2026-06-03,1,,,纺织品,彩绘媒染剂和抗染棉,彩绘媒染剂和抗染棉,,
5593,春天,Spring,1918,28,Painting,Oil on canvas,Oil on canvas,Image: H. 18 in × W. 24 in (45.7 cm × 61 cm) Framed: H. 22 7/8 in × W. 28 7/16 in × D. 2 1/2 in (58.1 cm × 72.2 cm × 6.4 cm),2,,https://searchcollection.asianart.org/objects/19269/spring?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=948,https://searchcollection.asianart.org/internal/media/dispatcher/66007/preview,,Gift of Betty and Bruce Alberts,2022.26,2026-06-03,1,,,绘画,布面油画,布面油画,吉田弘,Yoshida Hiroshi
5594,无题，第25号,"Untitled, No. 25",2008,28,Photography,Gelatin silver print,Gelatin silver print,Framed: H. 61 5/8 in × W. 61 9/16 in × D. 1 3/4 in (156.5 cm × 156.4 cm × 4.4 cm) Image: H. 49 1/2 in × W. 51 3/4 in (125.7 cm × 131.4 cm),2,,https://searchcollection.asianart.org/objects/19306/untitled-no-25?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=949,https://searchcollection.asianart.org/internal/media/dispatcher/60175/preview,,Gift of Jack and Susy Wadsworth,2013.15,2026-06-03,1,,,摄影,明胶银印,明胶银印,李荣融,RongRong
5595,人工仙境#1,Artificial Wonderland #1,2010,28,Photography,Pigment inkjet print on aluminun,Pigment inkjet print on aluminun,"H. 47 1/4 in x W. 251 15/16 in, H. 120 cmx W. 640 cm (overall)",2,,https://searchcollection.asianart.org/objects/20621/artificial-wonderland-1?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=950,https://searchcollection.asianart.org/internal/media/dispatcher/37803/preview,,Gift of the Yiqingzhai Foundation,2015.45.a-.c,2026-06-03,1,,,摄影,铝上的颜料喷墨打印,铝上的颜料喷墨打印,杨泳梁,Yang Yongliang
5596,以月亮和梅花为主题的菜肴,Dish with moon and plum blossoms motif,1800-1900,27,Decorative Arts,Lacquered paper with inlaid mother-of-pearl,Lacquered paper with inlaid mother-of-pearl,"Diam. 10 5/8 in, Diam. 27 cm",2,,https://searchcollection.asianart.org/objects/21028/dish-with-moon-and-plum-blossoms-motif?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=951,https://searchcollection.asianart.org/internal/media/dispatcher/39734/preview,,Museum purchase,2016.44,2026-06-03,1,,,装饰艺术,镶嵌珍珠母的漆纸,镶嵌珍珠母的漆纸,,
5597,莲花圈/莲花女神,Lotus Circle/Lotus Goddess,1986-1988,28,Painting,Watercolor and mixed media mounted on board,Watercolor and mixed media mounted on board,Overall: H. 34 3/4 in × W. 34 5/8 in × D. 3/4 in (88.3 cm × 87.9 cm × 1.9 cm) Framed: H. 38 3/8 in × W. 38 1/2 in × D. 2 1/2 in (97.5 cm × 97.8 cm × 6.4 cm),2,,https://searchcollection.asianart.org/objects/23625/lotus-circlelotus-goddess?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=955,https://searchcollection.asianart.org/internal/media/dispatcher/65586/preview,,Gift of the Estate of Bernice Bing,2024.68,2026-06-03,1,,,绘画,安装在船上的水彩和混合介质,安装在船上的水彩和混合介质,伯尼斯·宾,Bernice Bing
5598,形象摘要,Figurative Abstract,1978-1979,28,Painting,Mixed media on paper mounted on board,Mixed media on paper mounted on board,Overall: H. 22 in × W. 22 in × D. 1 in (55.9 cm × 55.9 cm × 2.5 cm) Framed: H. 25 3/8 × W. 25 1/2 in × D. 2 1/2 in (64.5 cm × 64.8 cm × 6.4 cm),2,,https://searchcollection.asianart.org/objects/23626/figurative-abstract?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=956,https://searchcollection.asianart.org/internal/media/dispatcher/66151/preview,,Gift of the Estate of Bernice Bing,2024.69,2026-06-03,1,,,绘画,纸上的混合介质安装在船上,纸上的混合介质安装在船上,伯尼斯·宾,Bernice Bing
5599,莲花/莲花经,Lotus/Lotus Sutra,1986,28,Painting,Mixed media on rag paper,Mixed media on rag paper,Overall: H. 30 in × W. 22 in (55.9 cm × 76.2 cm) Framed: H. 37 3/8 in × W. 27 7/8 in × D. 2 1/2 in (94.9 cm × 70.8 cm × 6.4 cm),2,,https://searchcollection.asianart.org/objects/23627/lotuslotus-sutra?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=957,https://searchcollection.asianart.org/internal/media/dispatcher/66148/preview,,Gift of the Estate of Bernice Bing,2024.7,2026-06-03,1,,,绘画,抹布上的混合介质,抹布上的混合介质,伯尼斯·宾,Bernice Bing
5600,莲花女神,Lotus Goddess,1986-1988,28,Painting,Watercolor and mixed media on paper,Watercolor and mixed media on paper,H. 28 in × W. 34 in (H. 71.1 cm × W. 86.4 cm),2,,https://searchcollection.asianart.org/objects/23628/lotus-goddess?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=958,https://searchcollection.asianart.org/internal/media/dispatcher/66196/preview,,Gift of the Estate of Bernice Bing,2024.71,2026-06-03,1,,,绘画,纸上水彩和混合介质,纸上水彩和混合介质,伯尼斯·宾,Bernice Bing
5601,莲花,Lotus,1986-1988,28,Painting,Watercolor on paper,Watercolor on paper,18 × 24 in (45.7 cm × 61 cm) Framed: 29 5/8 × 37 5/8 in (75.2 cm × 95.6 cm),2,,https://searchcollection.asianart.org/objects/23630/lotus?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=959,https://searchcollection.asianart.org/internal/media/dispatcher/66184/preview,,Gift of the Estate of Bernice Bing,2024.72,2026-06-03,1,,,绘画,纸上水彩,纸上水彩,伯尼斯·宾,Bernice Bing
5602,Mayacamas IV，4/10/63，俾斯麦马鞍,"Mayacamas IV, 4/10/63, Bismark Saddle",1963,28,Painting,Oil on canvas,Oil on canvas,35 × 36 1/2 × 1 1/4 in (88.9 cm × 92.7 cm × 3.2 cm),2,,https://searchcollection.asianart.org/objects/23631/mayacamas-iv-41063-bismark-saddle?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=960,https://searchcollection.asianart.org/internal/media/dispatcher/66240/preview,,Gift of the Estate of Bernice Bing,2024.73,2026-06-03,1,,,绘画,布面油画,布面油画,伯尼斯·宾,Bernice Bing
5603,蓝山2号,"Blue Mountain, No. 2",1966,28,Painting,Oil on canvas,Oil on canvas,60 3/4 × 50 1/2 × 1 1/2 in (154.3 cm × 128.3 cm × 3.8 cm),2,,https://searchcollection.asianart.org/objects/23633/blue-mountain-no-2?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=961,https://searchcollection.asianart.org/internal/media/dispatcher/65680/preview,,Gift of the Estate of Bernice Bing,2024.75,2026-06-03,1,,,绘画,布面油画,布面油画,伯尼斯·宾,Bernice Bing
5604,鼻烟壶,Snuff bottle,1800-1900,27,Decorative Arts,"Lacquer with soapstone, pearl and shell inlay","Lacquer with soapstone, pearl and shell inlay","H. 4 1/4 in x W. 2 3/4 in, H. 10.8 cm x W. 7.0 cm",2,,https://searchcollection.asianart.org/objects/2/snuff-bottle?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=962,https://searchcollection.asianart.org/internal/media/dispatcher/75253/preview,,"Transfer from the Fine Arts Museums of San Francisco, Bequest of Isabella M. Cowell",B81M8,2026-06-03,1,,,装饰艺术,镶嵌皂石、珍珠和贝壳的漆器,镶嵌皂石、珍珠和贝壳的漆器,,
5605,女式半正式外套,Woman's semiformal coat,1850 -1900,27,Textiles,Silk embroidered with silk and metal-wrapped threads; silk trim and lining,Silk embroidered with silk and metal-wrapped threads; silk trim and lining,"H. 42 in x W. 62 1/2 in, H. 106.7 cm x W. 158.7 cm",2,,https://searchcollection.asianart.org/objects/6/womans-semiformal-coat?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=964,https://searchcollection.asianart.org/internal/media/dispatcher/11/preview,,"Transfer from the Fine Arts Museums of San Francisco, Gift of Helen Benioff",1988.1,2026-06-03,1,,,纺织品,用丝绸和金属包线刺绣的丝绸；丝绸镶边和衬里,用丝绸和金属包线刺绣的丝绸；丝绸镶边和衬里,,
