object_id,title_zh,title_en,material,type,image_url,museum_id,dynasty_id,dynasty_name
189,中亚新郎,Central Asian Groom,三彩釉陶器，头上有彩绘装饰痕迹,仪式性的,"https://iiif.micr.io/ZgyWO/full/^300,/0/default.jpg",3,18,唐朝
190,一位文职官员的形象,Figure of a Civil Official,釉面陶土,雕塑,"https://iiif.micr.io/pLkXu/full/^300,/0/default.jpg",3,18,唐朝
191,牛的形象,Figure of an Ox,彩绘陶器,雕塑,"https://iiif.micr.io/CRajO/full/^300,/0/default.jpg",3,18,唐朝
192,守护者形象,Guardian Figure,釉面陶土,雕塑,"https://iiif.micr.io/nioQQ/full/^300,/0/default.jpg",3,18,唐朝
193,女骑手图,Figure of Female Rider,滑动、涂漆和镀金陶器,雕塑,"https://iiif.micr.io/viKnZ/full/^300,/0/default.jpg",3,18,唐朝
194,女骑手的形象,Figure of a Female Rider,滑动、涂漆和镀金陶器,雕塑,"https://iiif.micr.io/ZOkFV/full/^300,/0/default.jpg",3,18,唐朝
195,骑马与女骑手,Horse with Woman Rider,滑动和涂漆的陶器,雕塑,"https://iiif.micr.io/pATUZ/full/^300,/0/default.jpg",3,18,唐朝
196,骑士,Horseman,稻草色釉料陶器,雕塑,"https://iiif.micr.io/AVfBs/full/^300,/0/default.jpg",3,18,唐朝
197,骑警,Mounted Guard,上釉和涂漆的陶器,雕塑,"https://iiif.micr.io/tfIJW/full/^300,/0/default.jpg",3,18,唐朝
198,储存罐（胡）,Storage Jar (Hu),釉面陶土,容器,"https://iiif.micr.io/juCqu/full/^300,/0/default.jpg",3,9,东汉
199,守护者形象,Guardian Figure,三彩釉陶器，头上有彩绘装饰痕迹,仪式性的,"https://iiif.micr.io/bprFd/full/^300,/0/default.jpg",3,18,唐朝
200,山罐和盖子,Hill Jar and Cover,模制装饰和绿色铅釉的陶器,容器,"https://iiif.micr.io/wrbrO/full/^300,/0/default.jpg",3,9,东汉
201,鼎式食品容器,Tripod Food Vessel (Ding),绿铅釉陶器,容器,"https://iiif.micr.io/QwlrP/full/^300,/0/default.jpg",3,9,东汉
202,粮仓,Granary,绿铅釉陶器,仪式性的,"https://iiif.micr.io/WaYyQ/full/^300,/0/default.jpg",3,9,东汉
203,守护者形象,Guardian Figure,三彩釉陶器，头上有彩绘装饰痕迹,仪式性的,"https://iiif.micr.io/WLiJA/full/^300,/0/default.jpg",3,18,唐朝
204,炉子,Stove,绿铅釉陶器,工具/设备,"https://iiif.micr.io/lHwAK/full/^300,/0/default.jpg",3,9,东汉
205,磨石模型,Model of a Millstone,绿铅釉陶器,工具/设备,"https://iiif.micr.io/tAZdl/full/^300,/0/default.jpg",3,9,东汉
206,耳杯,Eared Cup,釉面陶土,容器,"https://iiif.micr.io/UmewA/full/^300,/0/default.jpg",3,7,汉朝
207,罐子,Jar,绿铅釉陶器,容器,"https://iiif.micr.io/hTDhi/full/^300,/0/default.jpg",3,18,唐朝
208,酒坛子,Wine Jar,釉面瓷（磁州瓷）,容器,"https://iiif.micr.io/HUXcB/full/^300,/0/default.jpg",3,26,明朝
209,Amphora形血管,Amphora-shaped Vessel,乳白色釉料瓷器,容器,"https://iiif.micr.io/HAEeo/full/^300,/0/default.jpg",3,18,唐朝
210,Amphora形血管,Amphora-shaped Vessel,白色釉料陶器,容器,"https://iiif.micr.io/JXJRL/full/^300,/0/default.jpg",3,18,唐朝
211,盖罐,Covered Jar,粗釉陶,容器,"https://iiif.micr.io/GLgnL/full/^300,/0/default.jpg",3,18,唐朝
212,盖罐,Covered Jar,粗釉陶,容器,"https://iiif.micr.io/AJISA/full/^300,/0/default.jpg",3,18,唐朝
213,罐子,Jar,釉面石器（白色器皿）,容器,"https://iiif.micr.io/sJpLL/full/^300,/0/default.jpg",3,18,唐朝
214,杯形口花瓶,Bottle Vase with Cup-shaped Mouth,粗釉陶,容器,"https://iiif.micr.io/XgSCv/full/^300,/0/default.jpg",3,18,唐朝
215,盖罐,Covered Jar,柿子釉釉面石器（北方瓷器）,容器,"https://iiif.micr.io/EdWQh/full/^300,/0/default.jpg",3,22,北宋
216,罐子,Jar,釉面石器（北方黑陶）,容器,"https://iiif.micr.io/QMcIS/full/^300,/0/default.jpg",3,24,金朝
217,瓶子,Bottle,粗釉陶,容器,"https://iiif.micr.io/Yuiay/full/^300,/0/default.jpg",3,25,元朝
218,瓶子,Bottle,釉面石器（北方黑陶）,容器,"https://iiif.micr.io/XYqEw/full/^300,/0/default.jpg",3,26,明朝
219,枕头,Pillow,琥珀绿釉雕花石器（磁州瓷）,家具/家具,"https://iiif.micr.io/rEMnu/full/^300,/0/default.jpg",3,24,金朝
220,守护者形象,Guardian Figure,彩绘和镀金装饰的陶器,雕塑,"https://iiif.micr.io/TZDhL/full/^300,/0/default.jpg",3,18,唐朝
221,花瓶,Vase,釉面石器（磁州型器皿）,容器,"https://iiif.micr.io/LdVfw/full/^300,/0/default.jpg",3,26,明朝
222,守护者形象,Guardian Figure,彩绘和镀金装饰的陶器,雕塑,"https://iiif.micr.io/Ocmpe/full/^300,/0/default.jpg",3,18,唐朝
223,花瓶,Vase,釉面石器（磁州型器皿）,容器,"https://iiif.micr.io/IeTug/full/^300,/0/default.jpg",3,26,明朝
224,水壶,Ewer,釉面石器（磁州型器皿）,容器,"https://iiif.micr.io/uAcsi/full/^300,/0/default.jpg",3,22,北宋
225,水壶,Ewer,釉面石器（磁州型器皿）,容器,"https://iiif.micr.io/tFZUh/full/^300,/0/default.jpg",3,22,北宋
226,骆驼,Camel,三彩釉陶器,雕塑,"https://iiif.micr.io/WgabU/full/^300,/0/default.jpg",3,18,唐朝
227,罐子,Jar,滑釉瓷石器（磁州型器皿）,容器,"https://iiif.micr.io/TjgYQ/full/^300,/0/default.jpg",3,22,北宋
228,守护者半身像,Half Figure of Guardian,滑动和涂漆的陶器,雕塑,"https://iiif.micr.io/mdwmb/full/^300,/0/default.jpg",3,18,唐朝
229,罐子,Jar,柿子釉釉面石器（北方瓷器）,容器,"https://iiif.micr.io/GeKvk/full/^300,/0/default.jpg",3,21,宋朝
230,有盖盒子,Covered Box,釉面石器（北方棕色器皿）,容器,"https://iiif.micr.io/pDCzh/full/^300,/0/default.jpg",3,22,北宋
231,上托索法院助理,Upper Torso of Court Attendant,彩绘装饰的陶器,雕塑,"https://iiif.micr.io/UNhGY/full/^300,/0/default.jpg",3,18,唐朝
232,灯,Lamp,釉滑石器（磁州瓷）,照明,"https://iiif.micr.io/kWnlI/full/^300,/0/default.jpg",3,21,宋朝
233,杯托,Cup Stand,釉瓷（景德镇青白瓷）,容器,"https://iiif.micr.io/NkzuR/full/^300,/0/default.jpg",3,22,北宋
234,杯托,Cup Stand,釉瓷（青白瓷）,容器,"https://iiif.micr.io/abLLu/full/^300,/0/default.jpg",3,22,北宋
235,盆地,Basin,釉面石器（磁州瓷）,容器,"https://iiif.micr.io/YjIBd/full/^300,/0/default.jpg",3,22,北宋
236,守护者图,Figure of Guardian,带防滑和涂漆装饰的陶器,雕塑,"https://iiif.micr.io/xjkve/full/^300,/0/default.jpg",3,18,唐朝
237,碗,Bowl,釉面石器（磁州型器皿）,容器,"https://iiif.micr.io/MvBWp/full/^300,/0/default.jpg",3,22,北宋
238,碗,Bowl,釉面石器（磁州型器皿）,容器,"https://iiif.micr.io/Hizxm/full/^300,/0/default.jpg",3,24,金朝
239,碗,Bowl,锈棕色装饰的釉面石器（北方黑陶）,容器,"https://iiif.micr.io/SBWTZ/full/^300,/0/default.jpg",3,24,金朝
240,碗,Bowl,釉面石器（北方黑陶）,容器,"https://iiif.micr.io/uZgyJ/full/^300,/0/default.jpg",3,24,金朝
241,茶碗,Tea Bowl,釉面石器（北方黑陶）,容器,"https://iiif.micr.io/XWpNW/full/^300,/0/default.jpg",3,21,宋朝
242,文官,Civil Official,彩绘装饰的釉面陶器,雕塑,"https://iiif.micr.io/dfAOd/full/^300,/0/default.jpg",3,18,唐朝
243,茶碗,Teabowl,上釉瓷石器（剑器）,容器,"https://iiif.micr.io/Pmdsx/full/^300,/0/default.jpg",3,21,宋朝
244,守护战士的形象,Figure of a Guardian Warrior,彩绘装饰的釉面陶器,雕塑,"https://iiif.micr.io/GylKT/full/^300,/0/default.jpg",3,18,唐朝
245,碗,Bowl,釉面石器（北方黑陶）,容器,"https://iiif.micr.io/YGfxc/full/^300,/0/default.jpg",3,22,北宋
246,茶碗,Tea Bowl,黑褐釉釉面石器（北方瓷器）,容器,"https://iiif.micr.io/kIpIY/full/^300,/0/default.jpg",3,24,金朝
247,守护战士,Guardian Warrior,稻草釉陶器,雕塑,"https://iiif.micr.io/QUGaQ/full/^300,/0/default.jpg",3,18,唐朝
248,碗,Bowl,白釉透明釉面石器（磁州型器皿）,容器,"https://iiif.micr.io/IoHTN/full/^300,/0/default.jpg",3,22,北宋
249,碗,Bowl,白釉透明釉面石器（磁州型器皿）,容器,"https://iiif.micr.io/rQEdz/full/^300,/0/default.jpg",3,24,金朝
250,封面,Cover,釉面石器（北方瓷器）,容器,"https://iiif.micr.io/uSxIu/full/^300,/0/default.jpg",3,24,金朝
251,封面,Cover,釉面石器（北方瓷器）,容器,"https://iiif.micr.io/DacXD/full/^300,/0/default.jpg",3,24,金朝
252,封面,Cover,釉面石器（磁州型器皿）,容器,"https://iiif.micr.io/hyRgN/full/^300,/0/default.jpg",3,22,北宋
253,碗,Bowl,釉面石器（钧瓷）,容器,"https://iiif.micr.io/aFQDO/full/^300,/0/default.jpg",3,25,元朝
254,战士的形象,Figure of a Warrior,釉面陶土,雕塑,"https://iiif.micr.io/EgtHA/full/^300,/0/default.jpg",3,18,唐朝
255,长寿之神（寿老）,Figure of God of Longevity (Shou Lao),法华色釉石器,雕塑,"https://iiif.micr.io/aVicu/full/^300,/0/default.jpg",3,26,明朝
256,天翼马岭瓦,Ridge Tile with Celestial Winged Horse,釉面陶土,架构（包括碎片）,"https://iiif.micr.io/SkDvm/full/^300,/0/default.jpg",3,26,明朝
257,海马脊瓷砖,Ridge Tile with Sea Horse,釉面陶土,架构（包括碎片）,"https://iiif.micr.io/AftPX/full/^300,/0/default.jpg",3,26,明朝
258,山石窟,Mountain Grotto,法华色釉石器,雕塑,"https://iiif.micr.io/Bxanb/full/^300,/0/default.jpg",3,26,明朝
259,短剑（剑）,Short Sword (Jian),青铜,武器和盔甲馆部,"https://iiif.micr.io/oafVE/full/^300,/0/default.jpg",3,7,汉朝
260,菩萨头,Head of Bodhisattva,石头,雕塑,"https://iiif.micr.io/ZsIAd/full/^300,/0/default.jpg",3,26,明朝
261,棺材,Sarcophagus,石灰岩,雕塑,"https://iiif.micr.io/RQSqP/full/^300,/0/default.jpg",3,18,唐朝
262,寺钟,Temple Bell,铸铁,乐器,"https://iiif.micr.io/Woinm/full/^300,/0/default.jpg",3,27,清朝
263,女服务员,Female Attendant,滑动和涂漆的陶器,雕塑,"https://iiif.micr.io/RoWeB/full/^300,/0/default.jpg",3,18,唐朝
264,宫廷夫人形象,Figure of Court Lady,彩绘陶器,雕塑,"https://iiif.micr.io/qqHfn/full/^300,/0/default.jpg",3,18,唐朝
265,外国新郎的形象,Figure of a Foreign Groom,彩绘陶器,雕塑,"https://iiif.micr.io/yuTKL/full/^300,/0/default.jpg",3,18,唐朝
266,狗的形象,Figure of a Dog,彩绘陶器,雕塑,"https://iiif.micr.io/gyjYW/full/^300,/0/default.jpg",3,7,汉朝
267,法庭服务员图,Figure of a Court Attendant,彩绘陶器,雕塑,"https://iiif.micr.io/xGmBU/full/^300,/0/default.jpg",3,15,北魏
268,警卫图,Figure of a Guard,滑动和涂漆的陶器,雕塑,"https://iiif.micr.io/qklzv/full/^300,/0/default.jpg",3,15,北魏
269,铠甲弓箭手,Armor-Clad Archer,雕刻和涂漆装饰的陶器,雕塑,"https://iiif.micr.io/ABBII/full/^300,/0/default.jpg",3,15,北魏
270,铠甲弓箭手,Armor-Clad Archer,雕刻和涂漆装饰的陶器,雕塑,"https://iiif.micr.io/LCSgS/full/^300,/0/default.jpg",3,15,北魏
271,外商图,Figure of Foreign Merchant,彩绘陶器,雕塑,"https://iiif.micr.io/pJuLS/full/^300,/0/default.jpg",3,18,唐朝
272,香炉,Incense Burner,陶瓷（大理石制品）,容器,"https://iiif.micr.io/aYgnC/full/^300,/0/default.jpg",3,21,宋朝
273,灯,Lamp,陶瓷（大理石制品）,照明,"https://iiif.micr.io/gyNUS/full/^300,/0/default.jpg",3,21,宋朝
274,高足杯,Stem Cup,釉面石器（磁州瓷）,容器,"https://iiif.micr.io/fSKGk/full/^300,/0/default.jpg",3,26,明朝
275,枕头,Pillow,釉面石器（磁州瓷）,家具/家具,"https://iiif.micr.io/ZEqwv/full/^300,/0/default.jpg",3,24,金朝
276,罐子,Jar,釉面石器（磁州瓷）,容器,"https://iiif.micr.io/FRIyk/full/^300,/0/default.jpg",3,22,北宋
277,双把手罐子,Two-Handled Jar,带有深棕色釉料和赤褐色斑点的釉面石器（北方黑陶）,容器,"https://iiif.micr.io/OMCUl/full/^300,/0/default.jpg",3,24,金朝
278,法警,Court Attendant,稻草色釉料陶器,雕塑,"https://iiif.micr.io/QWKuc/full/^300,/0/default.jpg",3,18,唐朝
279,山形香炉,Mountain-Shaped Incense Burner,绿色、黄色和棕色釉料的石器,容器,"https://iiif.micr.io/JGfvk/full/^300,/0/default.jpg",3,26,明朝
280,朝圣者瓶,Pilgrim Bottle,粗釉陶,容器,"https://iiif.micr.io/TGhwn/full/^300,/0/default.jpg",3,20,辽朝
281,镜子,Mirror,青铜,家具/家具,"https://iiif.micr.io/xKnoE/full/^300,/0/default.jpg",3,18,唐朝
282,一只猎犬的形象,Figure of a Hound,滑动和涂漆的陶器,雕塑,"https://iiif.micr.io/UZwtR/full/^300,/0/default.jpg",3,18,唐朝
283,卧姿野猪图,Figure of a Recumbent Boar,上釉、滑动和涂漆的陶器,雕塑,"https://iiif.micr.io/ePQrE/full/^300,/0/default.jpg",3,18,唐朝
284,卧姿野猪图,Figure of a Recumbent Boar,上釉和涂漆的陶器,雕塑,"https://iiif.micr.io/mhnKt/full/^300,/0/default.jpg",3,18,唐朝
285,一个男孩的形象,Figure of a Boy,陶器,雕塑,"https://iiif.micr.io/nCCXQ/full/^300,/0/default.jpg",3,21,宋朝
286,火葬罐,Cremation Jar,镶有绿色和棕色釉料的凸起装饰石器,容器,"https://iiif.micr.io/RgwUz/full/^300,/0/default.jpg",3,26,明朝
287,服务员形象,Figure of an Attendant,上釉和涂漆的陶器,雕塑,"https://iiif.micr.io/TEfMj/full/^300,/0/default.jpg",3,18,唐朝
288,外商,Foreign Merchant,稻草色釉料陶器,雕塑,"https://iiif.micr.io/bDPaw/full/^300,/0/default.jpg",3,18,唐朝
289,文官,Civil Official,三彩釉陶器，头上有彩绘装饰痕迹,仪式性的,"https://iiif.micr.io/nGeId/full/^300,/0/default.jpg",3,18,唐朝
290,女服务员图,Figure of Female Attendant,彩绘陶器,雕塑,"https://iiif.micr.io/JHlVO/full/^300,/0/default.jpg",3,18,唐朝
291,女服务员图,Figure of Female Attendant,上釉和涂漆的陶器,雕塑,"https://iiif.micr.io/aOJwe/full/^300,/0/default.jpg",3,18,唐朝
292,守护者形象,Guardian Figure,三色釉陶器,雕塑,"https://iiif.micr.io/IAqBV/full/^300,/0/default.jpg",3,18,唐朝
293,宫女,Court Lady,稻草色釉料陶器,雕塑,"https://iiif.micr.io/YkFXb/full/^300,/0/default.jpg",3,18,唐朝
294,宫女,Court Lady,稻草色釉料陶器,雕塑,"https://iiif.micr.io/RieWE/full/^300,/0/default.jpg",3,18,唐朝
295,叶菜,Foliate Dish,上釉瓷石器（北方白色瓷器）,容器,"https://iiif.micr.io/xdjhh/full/^300,/0/default.jpg",3,22,北宋
296,顾公画像，吴家祠石刻拓片，“四室”，东门柱南立面详图,"Portrait of Guān Gong, Rubbing from Carved Stone from the Wu Family Shrines, ""Fourth Chamber,"" Detail of South Face of East Gate Pillars",纸上的墨水摩擦；装在布上,印刷品,"https://iiif.micr.io/MbICl/full/^300,/0/default.jpg",3,7,汉朝
297,吴家祠石刻拓片,Rubbing from Carved Stone from the Wu Family Shrines,拓本；布上的纸上油墨,印刷品,"https://iiif.micr.io/wblYl/full/^300,/0/default.jpg",3,7,汉朝
298,汤盘,Soup Plate,搪瓷镀金硬瓷,容器,"https://iiif.micr.io/PrRkR/full/^300,/0/default.jpg",3,27,清朝
299,胡船模型,Model of a Hu Vessel,青铜,工具/设备,"https://iiif.micr.io/JLrMR/full/^300,/0/default.jpg",3,2,周朝
300,葡萄酒尤尔模型（He）,Model of a Wine Ewer (He),青铜,容器,"https://iiif.micr.io/CFxUD/full/^300,/0/default.jpg",3,2,周朝
301,指南针和日晷,Compass and Sun Dial,黄铜、搪瓷,钟表,"https://iiif.micr.io/uhyTN/full/^300,/0/default.jpg",3,27,清朝
302,带花卉奖章的锥形碗,Conical Bowl with Floral Medallions,釉下蓝釉上彩釉装饰瓷器（景德镇瓷器）,容器,"https://iiif.micr.io/KIein/full/^300,/0/default.jpg",3,27,清朝
303,碗,Bowl,釉上瓷釉设计瓷器,容器,"https://iiif.micr.io/FGuSb/full/^300,/0/default.jpg",3,27,清朝
304,碗,Bowl,釉下蓝釉上彩瓷器（斗彩）,容器,"https://iiif.micr.io/FdWRW/full/^300,/0/default.jpg",3,27,清朝
305,大蒜口花瓶,Vase with Garlic-Form Mouth,釉瓷、青瓷釉,容器,"https://iiif.micr.io/SeeZz/full/^300,/0/default.jpg",3,26,明朝
306,花瓶,Bottle Vase,白色玻璃配红色覆面玻璃,容器,"https://iiif.micr.io/PRTqm/full/^300,/0/default.jpg",3,27,清朝
307,靠垫套,Cushion Cover,丝绸与黄金刺绣；斜缝和贴花缝线,纺织品,"https://iiif.micr.io/hLqbm/full/^300,/0/default.jpg",3,27,清朝
308,鱼缸,Fishbowl,镶有白釉和透明琥珀釉的模压装饰石器,容器,"https://iiif.micr.io/pfOsP/full/^300,/0/default.jpg",3,26,明朝
309,菩萨,Bodhisattva,有油漆、石头痕迹的木头（柳树）,雕塑,"https://iiif.micr.io/lRLRY/full/^300,/0/default.jpg",3,22,北宋
310,镜子,Mirror,青铜,家具/家具,"https://iiif.micr.io/BLyWa/full/^300,/0/default.jpg",3,21,宋朝
311,镜子,Mirror,青铜,家具/家具,"https://iiif.micr.io/WSwCg/full/^300,/0/default.jpg",3,24,金朝
312,佛首,Head of Buddha,青铜,雕塑,"https://iiif.micr.io/HOwve/full/^300,/0/default.jpg",3,26,明朝
313,佛首,Head of Buddha,带颜料的铸铁,雕塑,"https://iiif.micr.io/kloCH/full/^300,/0/default.jpg",3,25,元朝
314,套圈,Ferrule,青铜,武器和盔甲馆部,"https://iiif.micr.io/HpDvJ/full/^300,/0/default.jpg",3,4,东周
315,匕首,Dagger,青铜,武器和盔甲馆部,"https://iiif.micr.io/xreiz/full/^300,/0/default.jpg",3,7,汉朝
316,轴头,Axle Head,青铜,工具/设备,"https://iiif.micr.io/NXQqY/full/^300,/0/default.jpg",3,2,周朝
317,菩萨像,Figure of a Bodhisattva,带有油漆痕迹和镀金装饰的柳树,雕塑,"https://iiif.micr.io/jLjQx/full/^300,/0/default.jpg",3,26,明朝
318,员工负责人,Staff Head,青铜,武器和盔甲馆部,"https://iiif.micr.io/aqEvU/full/^300,/0/default.jpg",3,2,周朝
319,员工负责人,Staff Head,青铜,武器和盔甲馆部,"https://iiif.micr.io/ZshJe/full/^300,/0/default.jpg",3,2,周朝
320,发夹,Hairpin,银,珠宝,"https://iiif.micr.io/Xdchc/full/^300,/0/default.jpg",3,21,宋朝
321,发夹,Hairpin,银,珠宝,"https://iiif.micr.io/JJxwo/full/^300,/0/default.jpg",3,21,宋朝
322,马,Horse,三彩釉陶器,仪式性的,"https://iiif.micr.io/xBtiW/full/^300,/0/default.jpg",3,18,唐朝
323,罐子,Jar,褐釉石器（山西磁州窑）,容器,"https://iiif.micr.io/wiChi/full/^300,/0/default.jpg",3,25,元朝
324,压缩瓶,Compressed Flask,赤褐色釉面石器（北方瓷器）,容器,"https://iiif.micr.io/EFzYq/full/^300,/0/default.jpg",3,24,金朝
325,陵墓建筑砖,Architectural Brick for a Tomb,带有冲压和切割装饰的陶器,架构（包括碎片）,"https://iiif.micr.io/cqqjQ/full/^300,/0/default.jpg",3,8,西汉
326,陵墓建筑砖,Architectural Brick for a Tomb,带有印花装饰的陶器,架构（包括碎片）,"https://iiif.micr.io/NOwse/full/^300,/0/default.jpg",3,8,西汉
327,贾（胡）,Jar (Hu),陶器,容器,"https://iiif.micr.io/AgMRa/full/^300,/0/default.jpg",3,7,汉朝
328,罐子,Jar,涂有颜料的灰色陶器（可能稍后添加）,容器,"https://iiif.micr.io/rtkiU/full/^300,/0/default.jpg",3,7,汉朝
329,罐子,Jar,彩绘装饰的陶器,容器,"https://iiif.micr.io/zpDtg/full/^300,/0/default.jpg",3,18,唐朝
330,罐子,Jar,彩绘装饰的陶器,容器,"https://iiif.micr.io/grMum/full/^300,/0/default.jpg",3,8,西汉
331,陵墓建筑砖,Architectural Brick for a Tomb,带有压印和雕刻装饰的陶器,架构（包括碎片）,"https://iiif.micr.io/PZmkR/full/^300,/0/default.jpg",3,9,东汉
332,香炉,Incense Burner,炻器,容器,"https://iiif.micr.io/GAFSJ/full/^300,/0/default.jpg",3,26,明朝
333,龙虾碗,Lobed Bowl,青瓷釉料石器,容器,"https://iiif.micr.io/lkRYQ/full/^300,/0/default.jpg",3,19,五代
334,菩萨像,Figure of Bodhisattva,石头,雕塑,"https://iiif.micr.io/FyYxy/full/^300,/0/default.jpg",3,26,明朝
335,骆驼,Camel,滑动和涂漆的陶器,雕塑,"https://iiif.micr.io/mCtBX/full/^300,/0/default.jpg",3,18,唐朝
336,男服务员,Male Attendant,滑动和涂漆的陶器,雕塑,"https://iiif.micr.io/iAvYk/full/^300,/0/default.jpg",3,18,唐朝
337,婴儿在襁褓中,Infant in Swaddling Clothes,带防滑装饰的陶瓷,雕塑,"https://iiif.micr.io/MiXDM/full/^300,/0/default.jpg",3,24,金朝
338,网状杯,Reticulated Cup,釉下蓝色装饰瓷器,容器,"https://iiif.micr.io/QkUic/full/^300,/0/default.jpg",3,27,清朝
339,魔魁钟馗,Zhong Kui the Demon Queller,丝绸上的墨水；装裱成悬挂的卷轴,绘画,"https://iiif.micr.io/zxGQc/full/^300,/0/default.jpg",3,26,明朝
340,天鹅、莲花和芦苇,"Swans, Lotus and Reeds",丝绸上的墨水和颜色,绘画,"https://iiif.micr.io/zRsyU/full/^300,/0/default.jpg",3,27,清朝
341,鱼,Fish,丝绸上的墨水和颜色；最初作为悬挂卷轴安装,绘画,"https://iiif.micr.io/xCxbE/full/^300,/0/default.jpg",3,26,明朝
342,龙的形象,Figure of Dragon,青铜,雕塑,"https://iiif.micr.io/VsZQG/full/^300,/0/default.jpg",3,18,唐朝
343,女琵琶演奏家,Female Musician Playing the Pipa,釉面陶土,雕塑,"https://iiif.micr.io/laKiO/full/^300,/0/default.jpg",3,18,唐朝
344,服务员形象,Figure of Attendant,釉面陶土,雕塑,"https://iiif.micr.io/GCeHE/full/^300,/0/default.jpg",3,18,唐朝
345,服务员形象,Figure of Attendant,釉面陶土,雕塑,"https://iiif.micr.io/tLTcf/full/^300,/0/default.jpg",3,18,唐朝
346,瓷砖描绘女音乐家演奏长笛,Tile Depicting Female Musician Playing the Flute,陶瓷,架构（包括碎片）,"https://iiif.micr.io/pWABB/full/^300,/0/default.jpg",3,21,宋朝
347,贝尔？,Bell?,镶银铁,乐器,"https://iiif.micr.io/WHAim/full/^300,/0/default.jpg",3,27,清朝
348,仪式食具（斗）,Ritual Food Vessel (Dou),青铜,容器,"https://iiif.micr.io/kjHtm/full/^300,/0/default.jpg",3,6,秦朝
349,瓷砖描绘一位女舞者,Tile Depicting a Female Dancer,陶瓷,架构（包括碎片）,"https://iiif.micr.io/TMmqi/full/^300,/0/default.jpg",3,21,宋朝
